,name,path,target,audio-length,time
2761,OAF_bone_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_bone_sad.wav,sad,54343,2.46453514739229
33,YAF_rat_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_rat_disgust.wav,disgust,57699,2.616734693877551
2527,YAF_name_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_name_angry.wav,angry,48673,2.207392290249433
2511,YAF_calm_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_calm_angry.wav,angry,46406,2.104580498866213
2435,YAF_sure_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_sure_angry.wav,angry,44812,2.0322902494331068
2064,OAF_reach_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_reach_neutral.wav,neutral,48323,2.191519274376417
2173,OAF_calm_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_calm_neutral.wav,neutral,40788,1.849795918367347
2085,OAF_came_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_came_neutral.wav,neutral,46406,2.104580498866213
1544,OAF_shack_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_shack_angry.wav,angry,32864,1.4904308390022676
1896,YAF_dip_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_dip_fear.wav,fear,37972,1.7220861678004535
1594,OAF_sail_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_sail_angry.wav,angry,36775,1.6678004535147393
1868,YAF_mob_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_mob_fear.wav,fear,36898,1.6733786848072563
1211,OAF_bath_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_bath_fear.wav,fear,39143,1.7751927437641724
1742,YAF_kite_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_kite_ps.wav,surprise,50227,2.2778684807256235
948,YAF_third_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_third_happy.wav,happy,39186,1.7771428571428571
1256,OAF_cool_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_cool_fear.wav,fear,35384,1.604716553287982
1429,OAF_beg_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_beg_angry.wav,angry,34093,1.5461678004535147
678,YAF_red_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_red_sad.wav,sad,48624,2.205170068027211
598,OAF_wife_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_wife_happy.wav,happy,47395,2.1494331065759638
1481,OAF_white_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_white_angry.wav,angry,32566,1.4769160997732427
35,YAF_choice_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_choice_disgust.wav,disgust,55796,2.5304308390022676
1704,YAF_which_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_which_ps.wav,surprise,50776,2.302766439909297
1610,YAF_cab_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_cab_ps.wav,surprise,39741,1.802312925170068
1411,OAF_thumb_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_thumb_angry.wav,angry,35116,1.592562358276644
226,OAF_king_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_king_ps.wav,surprise,42191,1.9134240362811792
2782,OAF_chief_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_chief_sad.wav,sad,64564,2.9280725623582766
2394,OAF_tool_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_tool_disgust.wav,disgust,49764,2.2568707482993196
1752,YAF_dime_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_dime_ps.wav,surprise,51463,2.333922902494331
2153,OAF_page_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_page_neutral.wav,neutral,47304,2.1453061224489796
383,OAF_food_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_food_ps.wav,surprise,46600,2.113378684807256
1693,YAF_make_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_make_ps.wav,surprise,41302,1.8731065759637189
2013,OAF_team_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_team_neutral.wav,neutral,47486,2.153560090702948
687,YAF_walk_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_walk_sad.wav,sad,53112,2.408707482993197
1199,YAF_book_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_book_neutral.wav,neutral,44708,2.0275736961451245
2154,OAF_met_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_met_neutral.wav,neutral,44079,1.999047619047619
1021,YAF_vine_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_vine_neutral.wav,neutral,43971,1.9941496598639457
2293,OAF_loaf_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_loaf_disgust.wav,disgust,57552,2.6100680272108843
596,OAF_kill_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_kill_happy.wav,happy,49427,2.241587301587302
1613,YAF_shack_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_shack_ps.wav,surprise,39829,1.8063038548752834
507,OAF_wheat_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_wheat_happy.wav,happy,44342,2.0109750566893423
2086,OAF_cab_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_cab_neutral.wav,neutral,42048,1.906938775510204
2424,YAF_bar_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_bar_angry.wav,angry,46552,2.111201814058957
270,OAF_life_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_life_ps.wav,surprise,49313,2.2364172335600907
834,YAF_far_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_far_happy.wav,happy,42737,1.938185941043084
917,YAF_keep_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_keep_happy.wav,happy,43396,1.9680725623582767
237,OAF_cause_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_cause_ps.wav,surprise,43168,1.957732426303855
1341,OAF_half_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_half_fear.wav,fear,36522,1.656326530612245
307,OAF_search_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_search_ps.wav,surprise,50564,2.2931519274376417
1768,YAF_tool_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_tool_ps.wav,surprise,37849,1.7165079365079365
761,YAF_youth_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_youth_sad.wav,sad,52377,2.375374149659864
2587,YAF_base_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_base_angry.wav,angry,45530,2.0648526077097507
2223,OAF_life_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_life_disgust.wav,disgust,53749,2.437596371882086
674,YAF_keg_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_keg_sad.wav,sad,48592,2.203718820861678
2292,OAF_luck_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_luck_disgust.wav,disgust,48981,2.221360544217687
617,YAF_kick_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_kick_sad.wav,sad,53295,2.4170068027210885
1962,YAF_shack_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_shack_fear.wav,fear,39633,1.7974149659863945
1424,OAF_kite_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_kite_angry.wav,angry,32909,1.4924716553287982
2406,YAF_pearl_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_pearl_angry.wav,angry,45454,2.06140589569161
1617,YAF_name_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_name_ps.wav,surprise,37403,1.696281179138322
1620,YAF_pad_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_pad_ps.wav,surprise,41114,1.8645804988662131
655,YAF_match_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_match_sad.wav,sad,49766,2.2569614512471654
2588,YAF_match_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_match_angry.wav,angry,46909,2.1273922902494333
1143,YAF_cab_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_cab_neutral.wav,neutral,46679,2.1169614512471657
951,YAF_bar_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_bar_happy.wav,happy,42891,1.9451700680272108
2570,YAF_door_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_door_angry.wav,angry,40063,1.8169160997732425
2614,OAF_bean_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_bean_sad.wav,sad,53554,2.42875283446712
2094,OAF_rat_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_rat_neutral.wav,neutral,45863,2.079954648526077
101,YAF_met_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_met_disgust.wav,disgust,55047,2.4964625850340134
197,YAF_chalk_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_chalk_disgust.wav,disgust,56407,2.558140589569161
1911,YAF_ditch_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_ditch_fear.wav,fear,40821,1.8512925170068026
1006,YAF_bar_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_bar_neutral.wav,neutral,43868,1.9894784580498865
2188,OAF_dime_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_dime_neutral.wav,neutral,45260,2.052607709750567
1017,YAF_far_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_far_neutral.wav,neutral,47558,2.156825396825397
1971,YAF_lore_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_lore_fear.wav,fear,43563,1.9756462585034014
367,OAF_ditch_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_ditch_ps.wav,surprise,44164,2.0029024943310656
128,YAF_laud_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_laud_disgust.wav,disgust,55258,2.506031746031746
2218,OAF_hash_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_hash_disgust.wav,disgust,57513,2.608299319727891
70,YAF_read_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_read_disgust.wav,disgust,52131,2.36421768707483
2268,OAF_youth_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_youth_disgust.wav,disgust,48770,2.2117913832199547
503,OAF_shout_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_shout_happy.wav,happy,46278,2.0987755102040815
2412,YAF_fail_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_fail_angry.wav,angry,41310,1.873469387755102
2621,OAF_wag_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_wag_sad.wav,sad,57584,2.611519274376417
2200,OAF_fat_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_fat_disgust.wav,disgust,51724,2.3457596371882086
689,YAF_join_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_join_sad.wav,sad,49302,2.235918367346939
700,YAF_bite_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_bite_sad.wav,sad,45027,2.0420408163265305
2045,OAF_sour_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_sour_neutral.wav,neutral,46308,2.100136054421769
2025,OAF_nice_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_nice_neutral.wav,neutral,45657,2.0706122448979594
1600,YAF_hit_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_hit_ps.wav,surprise,40163,1.8214512471655329
2798,OAF_pearl_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_pearl_sad.wav,sad,52859,2.397233560090703
789,YAF_jug_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_jug_sad.wav,sad,53606,2.431111111111111
1909,YAF_beg_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_beg_fear.wav,fear,35214,1.5970068027210884
2156,OAF_take_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_take_neutral.wav,neutral,47780,2.166893424036281
1625,YAF_fall_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_fall_ps.wav,surprise,50924,2.309478458049887
874,YAF_hole_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_hole_happy.wav,happy,40508,1.8370975056689343
344,OAF_witch_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_witch_ps.wav,surprise,45608,2.068390022675737
1007,YAF_love_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_love_neutral.wav,neutral,43548,1.974965986394558
1415,OAF_said_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_said_angry.wav,angry,32346,1.4669387755102041
1691,YAF_late_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_late_ps.wav,surprise,42492,1.9270748299319729
1759,YAF_team_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_team_ps.wav,surprise,41449,1.8797732426303855
1071,YAF_death_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_death_neutral.wav,neutral,42988,1.9495691609977324
1410,OAF_wash_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_wash_angry.wav,angry,39743,1.8024036281179139
1616,YAF_dog_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_dog_ps.wav,surprise,40424,1.8332879818594103
897,YAF_good_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_good_happy.wav,happy,39668,1.799002267573696
1262,OAF_reach_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_reach_fear.wav,fear,37627,1.7064399092970521
1061,YAF_pain_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_pain_neutral.wav,neutral,46353,2.1021768707482993
930,YAF_numb_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_numb_happy.wav,happy,42670,1.9351473922902493
1171,YAF_name_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_name_neutral.wav,neutral,47598,2.1586394557823128
448,OAF_which_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_which_happy.wav,happy,46756,2.120453514739229
1641,YAF_search_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_search_ps.wav,surprise,44772,2.0304761904761905
1560,OAF_pain_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_pain_angry.wav,angry,34093,1.5461678004535147
1834,YAF_mop_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_mop_fear.wav,fear,31797,1.4420408163265306
1638,YAF_lose_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_lose_ps.wav,surprise,43416,1.9689795918367348
489,OAF_void_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_void_happy.wav,happy,46923,2.128027210884354
625,YAF_lid_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_lid_sad.wav,sad,51168,2.320544217687075
2686,OAF_hit_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_hit_sad.wav,sad,48322,2.191473922902494
2583,YAF_merge_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_merge_angry.wav,angry,51473,2.33437641723356
973,YAF_judge_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_judge_happy.wav,happy,47570,2.1573696145124717
2187,OAF_bean_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_bean_neutral.wav,neutral,45789,2.0765986394557823
1287,OAF_hit_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_hit_fear.wav,fear,35174,1.5951927437641724
331,OAF_void_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_void_ps.wav,surprise,54167,2.4565532879818592
200,OAF_ripe_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_ripe_ps.wav,surprise,47389,2.149160997732426
359,OAF_hush_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_hush_ps.wav,surprise,44620,2.023582766439909
1100,YAF_void_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_void_neutral.wav,neutral,48445,2.197052154195011
705,YAF_neat_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_neat_sad.wav,sad,48799,2.2131065759637187
2133,OAF_tip_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_tip_neutral.wav,neutral,43415,1.9689342403628118
611,YAF_vine_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_vine_sad.wav,sad,48229,2.1872562358276646
867,YAF_dip_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_dip_happy.wav,happy,40213,1.823718820861678
783,YAF_dab_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_dab_sad.wav,sad,48776,2.212063492063492
1564,OAF_jail_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_jail_angry.wav,angry,32471,1.472607709750567
1623,YAF_lore_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_lore_ps.wav,surprise,38915,1.7648526077097506
428,OAF_mop_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_mop_happy.wav,happy,48099,2.181360544217687
113,YAF_far_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_far_disgust.wav,disgust,54830,2.486621315192744
2352,OAF_base_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_base_disgust.wav,disgust,55068,2.4974149659863945
883,YAF_perch_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_perch_happy.wav,happy,47274,2.1439455782312926
2660,OAF_shawl_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_shawl_sad.wav,sad,58087,2.6343310657596373
2703,OAF_dime_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_dime_sad.wav,sad,53596,2.430657596371882
2360,OAF_burn_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_burn_disgust.wav,disgust,48610,2.2045351473922903
760,YAF_chalk_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_chalk_sad.wav,sad,48243,2.187891156462585
1712,YAF_rough_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_rough_ps.wav,surprise,44824,2.0328344671201815
1182,YAF_mop_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_mop_neutral.wav,neutral,43039,1.9518820861678003
